0:30:51	ORBIT AVIONIC & COMMUNICATION
0:30:52	ELASTIC NETWORKS
0:30:53	Basler AG
0:30:54	CASTLENET TECHNOLOGY, INC.
0:30:55	Renesas Technology America, Inc.
0:30:56	Beck IPC GmbH
0:30:57	QTelNet, Inc.
0:30:58	API MOTION
0:30:59	KONTRON COMPACT COMPUTERS AG
0:30:5A	TELGEN CORPORATION
0:30:5B	Toko Inc.
0:30:5C	SMAR Laboratories Corp.
0:30:5D	DIGITRA SYSTEMS, INC.
0:30:5E	Abelko Innovation
0:30:5F	Hasselblad
0:30:60	Powerfile, Inc.
0:30:61	MobyTEL
0:30:62	IP Video Networks Inc
0:30:63	SANTERA SYSTEMS, INC.
0:30:64	ADLINK TECHNOLOGY, INC.
0:30:65	Apple
0:30:66	RFM
0:30:67	BIOSTAR MICROTECH INT'L CORP.
0:30:68	CYBERNETICS TECH. CO., LTD.
0:30:69	IMPACCT TECHNOLOGY CORP.
0:30:6A	PENTA MEDIA CO., LTD.
0:30:6B	CMOS SYSTEMS, INC.
0:30:6C	Hitex Holding GmbH
0:30:6D	LUCENT TECHNOLOGIES
0:30:6E	HEWLETT PACKARD
0:30:6F	SEYEON TECH. CO., LTD.
0:30:70	1Net Corporation
0:30:71	CISCO SYSTEMS, INC.
0:30:72	Intellibyte Inc.
0:30:73	International Microsystems, In
0:30:74	EQUIINET LTD.
0:30:75	ADTECH
0:30:76	Akamba Corporation
0:30:77	ONPREM NETWORKS
0:30:78	CISCO SYSTEMS, INC.
0:30:79	CQOS, INC.
0:30:7A	Advanced Technology & Systems
0:30:7B	CISCO SYSTEMS, INC.
0:30:7C	ADID SA
0:30:7D	GRE AMERICA, INC.
0:30:7E	Redflex Communication Systems
0:30:7F	IRLAN LTD.
0:30:80	CISCO SYSTEMS, INC.
0:30:81	ALTOS C&C
0:30:82	TAIHAN ELECTRIC WIRE CO., LTD.
0:30:83	Ivron Systems
0:30:84	ALLIED TELESYN INTERNAIONAL
0:30:85	CISCO SYSTEMS, INC.
0:30:86	Transistor Devices, Inc.
0:30:87	VEGA GRIESHABER KG
0:30:88	Ericsson
0:30:89	Spectrapoint Wireless, LLC
0:30:8A	NICOTRA SISTEMI S.P.A
0:30:8B	Brix Networks
0:30:8C	Quantum Corporation
0:30:8D	Pinnacle Systems, Inc.
0:30:8E	CROSS MATCH TECHNOLOGIES, INC.
0:30:8F	MICRILOR, Inc.
0:30:90	CYRA TECHNOLOGIES, INC.
0:30:91	TAIWAN FIRST LINE ELEC. CORP.
0:30:92	ModuNORM GmbH
0:30:93	Sonnet Technologies, Inc
0:30:94	CISCO SYSTEMS, INC.
0:30:95	Procomp Informatics, Ltd.
0:30:96	CISCO SYSTEMS, INC.
0:30:97	AB Regin
0:30:98	Global Converging Technologies
0:30:99	BOENIG UND KALLENBACH OHG
0:30:9A	ASTRO TERRA CORP.
0:30:9B	Smartware
0:30:9C	Timing Applications, Inc.
0:30:9D	Nimble Microsystems, Inc.
0:30:9E	WORKBIT CORPORATION.
0:30:9F	AMBER NETWORKS
0:30:A0	TYCO SUBMARINE SYSTEMS, LTD.
0:30:A1	WEBGATE Inc.
0:30:A2	Lightner Engineering
0:30:A3	CISCO SYSTEMS, INC.
0:30:A4	Woodwind Communications System
0:30:A5	ACTIVE POWER
0:30:A6	VIANET TECHNOLOGIES, LTD.
0:30:A7	SCHWEITZER ENGINEERING
0:30:A8	OL'E COMMUNICATIONS, INC.
0:30:A9	Netiverse, Inc.
0:30:AA	AXUS MICROSYSTEMS, INC.
0:30:AB	DELTA NETWORKS, INC.
0:30:AC	Systeme Lauer GmbH & Co., Ltd.
0:30:AD	SHANGHAI COMMUNICATION
0:30:AE	Times N System, Inc.
0:30:AF	Honeywell GmbH
0:30:B0	Convergenet Technologies
0:30:B1	TrunkNet
0:30:B2	L-3 Sonoma EO
0:30:B3	San Valley Systems, Inc.
0:30:B4	INTERSIL CORP.
0:30:B5	Tadiran Microwave Networks
0:30:B6	CISCO SYSTEMS, INC.
0:30:B7	Teletrol Systems, Inc.
0:30:B8	RiverDelta Networks
0:30:B9	ECTEL
0:30:BA	AC&T SYSTEM CO., LTD.
0:30:BB	CacheFlow, Inc.
0:30:BC	Optronic AG
0:30:BD	BELKIN COMPONENTS
0:30:BE	City-Net Technology, Inc.
0:30:BF	MULTIDATA GMBH
0:30:C0	Lara Technology, Inc.
0:30:C1	HEWLETT-PACKARD
0:30:C2	COMONE
0:30:C3	FLUECKIGER ELEKTRONIK AG
0:30:C4	Canon Imaging Systems Inc.
0:30:C5	CADENCE DESIGN SYSTEMS
0:30:C6	CONTROL SOLUTIONS, INC.
0:30:C7	Macromate Corp.
0:30:C8	GAD LINE, LTD.
0:30:C9	LuxN, N
0:30:CA	Discovery Com
0:30:CB	OMNI FLOW COMPUTERS, INC.
0:30:CC	Tenor Networks, Inc.
0:30:CD	CONEXANT SYSTEMS, INC.
0:30:CE	Zaffire
0:30:CF	TWO TECHNOLOGIES, INC.
0:30:D0	Tellabs
0:30:D1	INOVA CORPORATION
0:30:D2	WIN TECHNOLOGIES, CO., LTD.
0:30:D3	Agilent Technologies
0:30:D4	AAE Systems, Inc.
0:30:D5	DResearch GmbH
0:30:D6	MSC VERTRIEBS GMBH
0:30:D7	Innovative Systems, L.L.C.
0:30:D8	SITEK
0:30:D9	DATACORE SOFTWARE CORP.
0:30:DA	COMTREND CO.
0:30:DB	Mindready Solutions, Inc.
0:30:DC	RIGHTECH CORPORATION
0:30:DD	INDIGITA CORPORATION
0:30:DE	WAGO Kontakttechnik GmbH
0:30:DF	KB/TEL TELECOMUNICACIONES
0:30:E0	OXFORD SEMICONDUCTOR LTD.
0:30:E1	Network Equipment Technologies, Inc.
0:30:E2	GARNET SYSTEMS CO., LTD.
0:30:E3	SEDONA NETWORKS CORP.
0:30:E4	CHIYODA SYSTEM RIKEN
0:30:E5	Amper Datos S.A.
0:30:E6	Draeger Medical Systems, Inc.
0:30:E7	CNF MOBILE SOLUTIONS, INC.
0:30:E8	ENSIM CORP.
0:30:E9	GMA COMMUNICATION MANUFACT'G
0:30:EA	TeraForce Technology Corporation
0:30:EB	TURBONET COMMUNICATIONS, INC.
0:30:EC	BORGARDT
0:30:ED	Expert Magnetics Corp.
0:30:EE	DSG Technology, Inc.
0:30:EF	NEON TECHNOLOGY, INC.
0:30:F0	Uniform Industrial Corp.
0:30:F1	Accton Technology Corp.
0:30:F2	CISCO SYSTEMS, INC.
0:30:F3	At Work Computers
0:30:F4	STARDOT TECHNOLOGIES
0:30:F5	Wild Lab. Ltd.
0:30:F6	SECURELOGIX CORPORATION
0:30:F7	RAMIX INC.
0:30:F8	Dynapro Systems, Inc.
0:30:F9	Sollae Systems Co., Ltd.
0:30:FA	TELICA, INC.
0:30:FB	AZS Technology AG
0:30:FC	Terawave Communications, Inc.
0:30:FD	INTEGRATED SYSTEMS DESIGN
0:30:FE	DSA GmbH
0:30:FF	DATAFAB SYSTEMS, INC.
0:33:6C	SynapSense Corporation
0:34:F1	Radicom Research, Inc.
0:35:32	Electro-Metrics Corporation
0:36:F8	Conti Temic microelectronic GmbH
0:36:FE	SuperVision
0:37:6D	Murata Manufacturing Co., Ltd.
0:3A:98	CISCO SYSTEMS, INC.
0:3A:99	CISCO SYSTEMS, INC.
0:3A:9A	CISCO SYSTEMS, INC.
0:3A:9B	CISCO SYSTEMS, INC.
0:3A:9C	CISCO SYSTEMS, INC.
0:3A:9D	NEC AccessTechnica, Ltd.
0:3A:AF	BlueBit Ltd.
0:3C:C5	WONWOO Engineering Co., Ltd
0:3D:41	Hatteland Computer AS
0:3E:E1	Apple
0:40:0	PCI COMPONENTES DA AMZONIA LTD
0:40:1	Zero One Technology Co. Ltd.
0:40:2	PERLE SYSTEMS LIMITED
0:40:3	Emerson Process Management Power & Water Solutions, Inc.
0:40:4	ICM CO. LTD.
0:40:5	ANI COMMUNICATIONS INC.
0:40:6	SAMPO TECHNOLOGY CORPORATION
0:40:7	TELMAT INFORMATIQUE
0:40:8	A PLUS INFO CORPORATION
0:40:9	TACHIBANA TECTRON CO., LTD.
0:40:A	PIVOTAL TECHNOLOGIES, INC.
0:40:B	CISCO SYSTEMS, INC.
0:40:C	GENERAL MICRO SYSTEMS, INC.
0:40:D	LANNET DATA COMMUNICATIONS,LTD
0:40:E	MEMOTEC, INC.
0:40:F	DATACOM TECHNOLOGIES
0:40:10	SONIC SYSTEMS, INC.
0:40:11	ANDOVER CONTROLS CORPORATION
0:40:12	WINDATA, INC.
0:40:13	NTT DATA COMM. SYSTEMS CORP.
0:40:14	COMSOFT GMBH
0:40:15	ASCOM INFRASYS AG
0:40:16	ADC - Global Connectivity Solutions Division
0:40:17	Silex Technology America
0:40:18	ADOBE SYSTEMS, INC.
0:40:19	AEON SYSTEMS, INC.
0:40:1A	FUJI ELECTRIC CO., LTD.
0:40:1B	PRINTER SYSTEMS CORP.
0:40:1C	AST RESEARCH, INC.
0:40:1D	INVISIBLE SOFTWARE, INC.
0:40:1E	ICC
0:40:1F	COLORGRAPH LTD
0:40:20	TE Connectivity Ltd.
0:40:21	RASTER GRAPHICS
0:40:22	KLEVER COMPUTERS, INC.
0:40:23	LOGIC CORPORATION
0:40:24	COMPAC INC.
0:40:25	MOLECULAR DYNAMICS
0:40:26	Buffalo Inc.
0:40:27	SMC MASSACHUSETTS, INC.
0:40:28	NETCOMM LIMITED
0:40:29	COMPEX
0:40:2A	CANOGA-PERKINS
0:40:2B	TRIGEM COMPUTER, INC.
0:40:2C	ISIS DISTRIBUTED SYSTEMS, INC.
0:40:2D	HARRIS ADACOM CORPORATION
0:40:2E	PRECISION SOFTWARE, INC.
0:40:2F	XLNT DESIGNS INC.
0:40:30	GK COMPUTER
0:40:31	KOKUSAI ELECTRIC CO., LTD
0:40:32	DIGITAL COMMUNICATIONS
0:40:33	ADDTRON TECHNOLOGY CO., LTD.
0:40:34	BUSTEK CORPORATION
0:40:35	OPCOM
0:40:36	TRIBE COMPUTER WORKS, INC.
0:40:37	SEA-ILAN, INC.
0:40:38	TALENT ELECTRIC INCORPORATED
0:40:39	OPTEC DAIICHI DENKO CO., LTD.
0:40:3A	IMPACT TECHNOLOGIES
0:40:3B	SYNERJET INTERNATIONAL CORP.
0:40:3C	FORKS, INC.
0:40:3D	Teradata Corporation
0:40:3E	RASTER OPS CORPORATION
0:40:3F	SSANGYONG COMPUTER SYSTEMS
0:40:40	RING ACCESS, INC.
0:40:41	FUJIKURA LTD.
0:40:42	N.A.T. GMBH
0:40:43	Nokia Siemens Networks GmbH & Co. KG.
0:40:44	QNIX COMPUTER CO., LTD.
0:40:45	TWINHEAD CORPORATION
0:40:46	UDC RESEARCH LIMITED
0:40:47	WIND RIVER SYSTEMS
0:40:48	SMD INFORMATICA S.A.
0:40:49	Roche Diagnostics International Ltd.
0:40:4A	WEST AUSTRALIAN DEPARTMENT
0:40:4B	MAPLE COMPUTER SYSTEMS
0:40:4C	HYPERTEC PTY LTD.
0:40:4D	TELECOMMUNICATIONS TECHNIQUES
0:40:4E	FLUENT, INC.
0:40:4F	SPACE & NAVAL WARFARE SYSTEMS
0:40:50	IRONICS, INCORPORATED
0:40:51	GRACILIS, INC.
0:40:52	STAR TECHNOLOGIES, INC.
0:40:53	AMPRO COMPUTERS
0:40:54	CONNECTION MACHINES SERVICES
0:40:55	METRONIX GMBH
0:40:56	MCM JAPAN LTD.
0:40:57	LOCKHEED - SANDERS
0:40:58	KRONOS, INC.
0:40:59	YOSHIDA KOGYO K. K.
0:40:5A	GOLDSTAR INFORMATION & COMM.
0:40:5B	FUNASSET LIMITED
0:40:5C	FUTURE SYSTEMS, INC.
0:40:5D	STAR-TEK, INC.
0:40:5E	NORTH HILLS ISRAEL
0:40:5F	AFE COMPUTERS LTD.
0:40:60	COMENDEC LTD
0:40:61	DATATECH ENTERPRISES CO., LTD.
0:40:62	E-SYSTEMS, INC./GARLAND DIV.
0:40:63	VIA TECHNOLOGIES, INC.
0:40:64	KLA INSTRUMENTS CORPORATION
0:40:65	GTE SPACENET
0:40:66	HITACHI CABLE, LTD.
0:40:67	OMNIBYTE CORPORATION
0:40:68	EXTENDED SYSTEMS
0:40:69	LEMCOM SYSTEMS, INC.
0:40:6A	KENTEK INFORMATION SYSTEMS,INC
0:40:6B	SYSGEN
0:40:6C	COPERNIQUE
0:40:6D	LANCO, INC.
0:40:6E	COROLLARY, INC.
0:40:6F	SYNC RESEARCH INC.
0:40:70	INTERWARE CO., LTD.
0:40:71	ATM COMPUTER GMBH
0:40:72	Applied Innovation Inc.
0:40:73	BASS ASSOCIATES
0:40:74	CABLE AND WIRELESS
0:40:75	Tattile SRL
0:40:76	Sun Conversion Technologies
0:40:77	MAXTON TECHNOLOGY CORPORATION
0:40:78	WEARNES AUTOMATION PTE LTD
0:40:79	JUKO MANUFACTURE COMPANY, LTD.
0:40:7A	SOCIETE D'EXPLOITATION DU CNIT
0:40:7B	SCIENTIFIC ATLANTA
0:40:7C	QUME CORPORATION
0:40:7D	EXTENSION TECHNOLOGY CORP.
0:40:7E	EVERGREEN SYSTEMS, INC.
0:40:7F	FLIR Systems
0:40:80	ATHENIX CORPORATION
0:40:81	MANNESMANN SCANGRAPHIC GMBH
0:40:82	LABORATORY EQUIPMENT CORP.
0:40:83	TDA INDUSTRIA DE PRODUTOS
0:40:84	HONEYWELL ACS
0:40:85	SAAB INSTRUMENTS AB
0:40:86	MICHELS & KLEBERHOFF COMPUTER
0:40:87	UBITREX CORPORATION
0:40:88	MOBIUS TECHNOLOGIES, INC.
0:40:89	MEIDENSHA CORPORATION
0:40:8A	TPS TELEPROCESSING SYS. GMBH
0:40:8B	RAYLAN CORPORATION
0:40:8C	AXIS COMMUNICATIONS AB
0:40:8D	THE GOODYEAR TIRE & RUBBER CO.
0:40:8E	Tattile SRL
0:40:8F	WM-DATA MINFO AB
0:40:90	ANSEL COMMUNICATIONS
0:40:91	PROCOMP INDUSTRIA ELETRONICA
0:40:92	ASP COMPUTER PRODUCTS, INC.
0:40:93	PAXDATA NETWORKS LTD.
0:40:94	SHOGRAPHICS, INC.
0:40:95	R.P.T. INTERGROUPS INT'L LTD.
0:40:96	Cisco Systems
0:40:97	DATEX DIVISION OF
0:40:98	DRESSLER GMBH & CO.
0:40:99	NEWGEN SYSTEMS CORP.
0:40:9A	NETWORK EXPRESS, INC.
0:40:9B	HAL COMPUTER SYSTEMS INC.
0:40:9C	TRANSWARE
0:40:9D	DIGIBOARD, INC.
0:40:9E	CONCURRENT TECHNOLOGIES  LTD.
0:40:9F	Telco Systems, Inc.
0:40:A0	GOLDSTAR CO., LTD.
0:40:A1	ERGO COMPUTING
0:40:A2	KINGSTAR TECHNOLOGY INC.
0:40:A3	MICROUNITY SYSTEMS ENGINEERING
0:40:A4	ROSE ELECTRONICS
0:40:A5	CLINICOMP INTL.
0:40:A6	Cray, Inc.
0:40:A7	ITAUTEC PHILCO S.A.
0:40:A8	IMF INTERNATIONAL LTD.
0:40:A9	DATACOM INC.
0:40:AA	Metso Automation
0:40:AB	ROLAND DG CORPORATION
0:40:AC	SUPER WORKSTATION, INC.
0:40:AD	SMA REGELSYSTEME GMBH
0:40:AE	DELTA CONTROLS, INC.
0:40:AF	DIGITAL PRODUCTS, INC.
0:40:B0	BYTEX CORPORATION, ENGINEERING
0:40:B1	CODONICS INC.
0:40:B2	SYSTEMFORSCHUNG
0:40:B3	ParTech Inc.
0:40:B4	NEXTCOM K.K.
0:40:B5	VIDEO TECHNOLOGY COMPUTERS LTD
0:40:B6	COMPUTERM  CORPORATION
0:40:B7	STEALTH COMPUTER SYSTEMS
0:40:B8	IDEA ASSOCIATES
0:40:B9	MACQ ELECTRONIQUE SA
0:40:BA	ALLIANT COMPUTER SYSTEMS CORP.
0:40:BB	GOLDSTAR CABLE CO., LTD.
0:40:BC	ALGORITHMICS LTD.
0:40:BD	STARLIGHT NETWORKS, INC.
0:40:BE	BOEING DEFENSE & SPACE
0:40:BF	CHANNEL SYSTEMS INTERN'L INC.
0:40:C0	VISTA CONTROLS CORPORATION
0:40:C1	BIZERBA-WERKE WILHEIM KRAUT
0:40:C2	APPLIED COMPUTING DEVICES
0:40:C3	FISCHER AND PORTER CO.
0:40:C4	KINKEI SYSTEM CORPORATION
0:40:C5	MICOM COMMUNICATIONS INC.
0:40:C6	FIBERNET RESEARCH, INC.
0:40:C7	RUBY TECH CORPORATION
0:40:C8	MILAN TECHNOLOGY CORPORATION
0:40:C9	NCUBE
0:40:CA	FIRST INTERNAT'L COMPUTER, INC
0:40:CB	LANWAN TECHNOLOGIES
0:40:CC	SILCOM MANUF'G TECHNOLOGY INC.
0:40:CD	TERA MICROSYSTEMS, INC.
0:40:CE	NET-SOURCE, INC.
0:40:CF	STRAWBERRY TREE, INC.
0:40:D0	MITAC INTERNATIONAL CORP.
0:40:D1	FUKUDA DENSHI CO., LTD.
0:40:D2	PAGINE CORPORATION
0:40:D3	KIMPSION INTERNATIONAL CORP.
0:40:D4	GAGE TALKER CORP.
0:40:D5	Sartorius Mechatronics T&H GmbH
0:40:D6	LOCAMATION B.V.
0:40:D7	STUDIO GEN INC.
0:40:D8	OCEAN OFFICE AUTOMATION LTD.
0:40:D9	AMERICAN MEGATRENDS INC.
0:40:DA	TELSPEC LTD
0:40:DB	ADVANCED TECHNICAL SOLUTIONS
0:40:DC	TRITEC ELECTRONIC GMBH
0:40:DD	HONG TECHNOLOGIES
0:40:DE	Elsag Datamat spa
0:40:DF	DIGALOG SYSTEMS, INC.
0:40:E0	ATOMWIDE LTD.
0:40:E1	MARNER INTERNATIONAL, INC.
0:40:E2	MESA RIDGE TECHNOLOGIES, INC.
0:40:E3	QUIN SYSTEMS LTD
0:40:E4	E-M TECHNOLOGY, INC.
0:40:E5	SYBUS CORPORATION
0:40:E6	C.A.E.N.
0:40:E7	ARNOS INSTRUMENTS & COMPUTER
0:40:E8	CHARLES RIVER DATA SYSTEMS,INC
0:40:E9	ACCORD SYSTEMS, INC.
0:40:EA	PLAIN TREE SYSTEMS INC
0:40:EB	MARTIN MARIETTA CORPORATION
0:40:EC	MIKASA SYSTEM ENGINEERING
0:40:ED	NETWORK CONTROLS INT'NATL INC.
0:40:EE	OPTIMEM
0:40:EF	HYPERCOM, INC.
0:40:F0	MicroBrain,Inc.
0:40:F1	CHUO ELECTRONICS CO., LTD.
0:40:F2	JANICH & KLASS COMPUTERTECHNIK
0:40:F3	NETCOR
0:40:F4	CAMEO COMMUNICATIONS, INC.
0:40:F5	OEM ENGINES
0:40:F6	KATRON COMPUTERS INC.
0:40:F7	Polaroid Corporation
0:40:F8	SYSTEMHAUS DISCOM
0:40:F9	COMBINET
0:40:FA	MICROBOARDS, INC.
0:40:FB	CASCADE COMMUNICATIONS CORP.
0:40:FC	IBR COMPUTER TECHNIK GMBH
0:40:FD	LXE
0:40:FE	SYMPLEX COMMUNICATIONS
0:40:FF	TELEBIT CORPORATION
0:41:B4	Wuxi Zhongxing Optoelectronics Technology Co.,Ltd.
0:42:52	RLX Technologies
0:43:FF	KETRON S.R.L.
0:45:1	Versus Technology, Inc.
0:46:4B	HUAWEI TECHNOLOGIES CO.,LTD
0:4D:32	Andon Health Co.,Ltd.
0:50:0	NEXO COMMUNICATIONS, INC.
0:50:1	YAMASHITA SYSTEMS CORP.
0:50:2	OMNISEC AG
0:50:3	Xrite Inc
0:50:4	3COM CORPORATION
0:50:6	TAC AB
0:50:7	SIEMENS TELECOMMUNICATION SYSTEMS LIMITED
0:50:8	TIVA MICROCOMPUTER CORP. (TMC)
0:50:9	PHILIPS BROADBAND NETWORKS
0:50:A	IRIS TECHNOLOGIES, INC.
0:50:B	CISCO SYSTEMS, INC.
0:50:C	e-Tek Labs, Inc.
0:50:D	SATORI ELECTORIC CO., LTD.
0:50:E	CHROMATIS NETWORKS, INC.
0:50:F	CISCO SYSTEMS, INC.
0:50:10	NovaNET Learning, Inc.
0:50:12	CBL - GMBH
0:50:13	Chaparral Network Storage
0:50:14	CISCO SYSTEMS, INC.
0:50:15	BRIGHT STAR ENGINEERING
0:50:16	SST/WOODHEAD INDUSTRIES
0:50:17	RSR S.R.L.
0:50:18	AMIT, Inc.
0:50:19	SPRING TIDE NETWORKS, INC.
0:50:1A	IQinVision
0:50:1B	ABL CANADA, INC.
0:50:1C	JATOM SYSTEMS, INC.
0:50:1E	Miranda Technologies, Inc.
0:50:1F	MRG SYSTEMS, LTD.
0:50:20	MEDIASTAR CO., LTD.
0:50:21	EIS INTERNATIONAL, INC.
0:50:22	ZONET TECHNOLOGY, INC.
0:50:23	PG DESIGN ELECTRONICS, INC.
0:50:24	NAVIC SYSTEMS, INC.
0:50:26	COSYSTEMS, INC.
0:50:27	GENICOM CORPORATION
0:50:28	AVAL COMMUNICATIONS
0:50:29	1394 PRINTER WORKING GROUP
0:50:2A	CISCO SYSTEMS, INC.
0:50:2B	GENRAD LTD.
0:50:2C	SOYO COMPUTER, INC.
0:50:2D	ACCEL, INC.
0:50:2E	CAMBEX CORPORATION
0:50:2F	TollBridge Technologies, Inc.
0:50:30	FUTURE PLUS SYSTEMS
0:50:31	AEROFLEX LABORATORIES, INC.
0:50:32	PICAZO COMMUNICATIONS, INC.
0:50:33	MAYAN NETWORKS
0:50:36	NETCAM, LTD.
0:50:37	KOGA ELECTRONICS CO.
0:50:38	DAIN TELECOM CO., LTD.
0:50:39	MARINER NETWORKS
0:50:3A	DATONG ELECTRONICS LTD.
0:50:3B	MEDIAFIRE CORPORATION
0:50:3C	TSINGHUA NOVEL ELECTRONICS
0:50:3E	CISCO SYSTEMS, INC.
0:50:3F	ANCHOR GAMES
0:50:40	Panasonic Electric Works Co., Ltd.
0:50:41	Coretronic Corporation
0:50:42	SCI MANUFACTURING SINGAPORE PTE, LTD.
0:50:43	MARVELL SEMICONDUCTOR, INC.
0:50:44	ASACA CORPORATION
0:50:45	RIOWORKS SOLUTIONS, INC.
0:50:46	MENICX INTERNATIONAL CO., LTD.
0:50:47	 
0:50:48	INFOLIBRIA
0:50:49	Arbor Networks Inc
0:50:4A	ELTECO A.S.
0:50:4B	BARCONET N.V.
0:50:4C	Galil Motion Control
0:50:4D	Tokyo Electron Device Limited
0:50:4E	SIERRA MONITOR CORP.
0:50:4F	OLENCOM ELECTRONICS
0:50:50	CISCO SYSTEMS, INC.
0:50:51	IWATSU ELECTRIC CO., LTD.
0:50:52	TIARA NETWORKS, INC.
0:50:53	CISCO SYSTEMS, INC.
0:50:54	CISCO SYSTEMS, INC.
0:50:55	DOMS A/S
0:50:56	VMware, Inc.
0:50:57	BROADBAND ACCESS SYSTEMS
0:50:58	VegaStream Group Limted
0:50:59	iBAHN
0:50:5A	NETWORK ALCHEMY, INC.
0:50:5B	KAWASAKI LSI U.S.A., INC.
0:50:5C	TUNDO CORPORATION
0:50:5E	DIGITEK MICROLOGIC S.A.
0:50:5F	BRAND INNOVATORS
0:50:60	TANDBERG TELECOM AS
0:50:62	KOUWELL ELECTRONICS CORP.  **
0:50:63	OY COMSEL SYSTEM AB
0:50:64	CAE ELECTRONICS
0:50:65	TDK-Lambda Corporation
0:50:66	AtecoM GmbH advanced telecomunication modules
0:50:67	AEROCOMM, INC.
0:50:68	ELECTRONIC INDUSTRIES ASSOCIATION
0:50:69	PixStream Incorporated
0:50:6A	EDEVA, INC.
0:50:6B	SPX-ATEG
0:50:6C	Beijer Electronics Products AB
0:50:6D	VIDEOJET SYSTEMS
0:50:6E	CORDER ENGINEERING CORPORATION
0:50:6F	G-CONNECT
0:50:70	CHAINTECH COMPUTER CO., LTD.
0:50:71	AIWA CO., LTD.
0:50:72	CORVIS CORPORATION
0:50:73	CISCO SYSTEMS, INC.
0:50:74	ADVANCED HI-TECH CORP.
0:50:75	KESTREL SOLUTIONS
0:50:76	IBM Corp
0:50:77	PROLIFIC TECHNOLOGY, INC.
0:50:78	MEGATON HOUSE, LTD.
0:50:79	 
0:50:7A	XPEED, INC.
0:50:7B	MERLOT COMMUNICATIONS
0:50:7C	VIDEOCON AG
0:50:7D	IFP
0:50:7E	NEWER TECHNOLOGY
0:50:7F	DrayTek Corp.
0:50:80	CISCO SYSTEMS, INC.
0:50:81	MURATA MACHINERY, LTD.
0:50:82	FORESSON CORPORATION
0:50:83	GILBARCO, INC.
0:50:84	ATL PRODUCTS
0:50:86	TELKOM SA, LTD.
0:50:87	TERASAKI ELECTRIC CO., LTD.
0:50:88	AMANO CORPORATION
0:50:89	SAFETY MANAGEMENT SYSTEMS
0:50:8B	Hewlett-Packard Company
0:50:8C	RSI SYSTEMS
0:50:8D	ABIT COMPUTER CORPORATION
0:50:8E	OPTIMATION, INC.
0:50:8F	ASITA TECHNOLOGIES INT'L LTD.
0:50:90	DCTRI
0:50:91	NETACCESS, INC.
0:50:92	RIGAKU INDUSTRIAL CORPORATION
0:50:93	BOEING
0:50:94	PACE plc
0:50:95	PERACOM NETWORKS
0:50:96	SALIX TECHNOLOGIES, INC.
0:50:97	MMC-EMBEDDED COMPUTERTECHNIK GmbH
0:50:98	GLOBALOOP, LTD.
0:50:99	3COM EUROPE, LTD.
0:50:9A	TAG ELECTRONIC SYSTEMS
0:50:9B	SWITCHCORE AB
0:50:9C	BETA RESEARCH
0:50:9D	THE INDUSTREE B.V.
0:50:9E	Les Technologies SoftAcoustik Inc.
0:50:9F	HORIZON COMPUTER
0:50:A0	DELTA COMPUTER SYSTEMS, INC.
0:50:A1	CARLO GAVAZZI, INC.
0:50:A2	CISCO SYSTEMS, INC.
0:50:A3	TransMedia Communications, Inc.
0:50:A4	IO TECH, INC.
0:50:A5	CAPITOL BUSINESS SYSTEMS, LTD.
0:50:A6	OPTRONICS
0:50:A7	CISCO SYSTEMS, INC.
0:50:A8	OpenCon Systems, Inc.
0:50:A9	MOLDAT WIRELESS TECHNOLGIES
0:50:AA	KONICA MINOLTA HOLDINGS, INC.
0:50:AB	NALTEC, Inc.
0:50:AC	MAPLE COMPUTER CORPORATION
0:50:AD	CommUnique Wireless Corp.
0:50:AE	FDK Co., Ltd
0:50:AF	INTERGON, INC.
0:50:B0	TECHNOLOGY ATLANTA CORPORATION
0:50:B1	GIDDINGS & LEWIS
0:50:B2	BRODEL GmbH
0:50:B3	VOICEBOARD CORPORATION
0:50:B4	SATCHWELL CONTROL SYSTEMS, LTD
0:50:B5	FICHET-BAUCHE
0:50:B6	GOOD WAY IND. CO., LTD.
0:50:B7	BOSER TECHNOLOGY CO., LTD.
0:50:B8	INOVA COMPUTERS GMBH & CO. KG
0:50:B9	XITRON TECHNOLOGIES, INC.
0:50:BA	D-LINK
0:50:BB	CMS TECHNOLOGIES
0:50:BC	HAMMER STORAGE SOLUTIONS
0:50:BD	CISCO SYSTEMS, INC.
0:50:BE	FAST MULTIMEDIA AG
0:50:BF	Metalligence Technology Corp.
0:50:C0	GATAN, INC.
0:50:C1	GEMFLEX NETWORKS, LTD.
0:50:C2	IEEE REGISTRATION AUTHORITY  - Please see IAB public listing for more information.
0:50:C4	IMD
0:50:C5	ADS Technologies, Inc
0:50:C6	LOOP TELECOMMUNICATION INTERNATIONAL, INC.
0:50:C8	Addonics Technologies, Inc.
0:50:C9	MASPRO DENKOH CORP.
0:50:CA	NET TO NET TECHNOLOGIES
0:50:CB	JETTER
0:50:CC	XYRATEX
0:50:CD	DIGIANSWER A/S
0:50:CE	LG INTERNATIONAL CORP.
0:50:CF	VANLINK COMMUNICATION TECHNOLOGY RESEARCH INSTITUTE
0:50:D0	MINERVA SYSTEMS
0:50:D1	CISCO SYSTEMS, INC.
0:50:D2	CMC Electronics Inc
0:50:D3	DIGITAL AUDIO PROCESSING PTY. LTD.
0:50:D4	JOOHONG INFORMATION &
0:50:D5	AD SYSTEMS CORP.
